-0.000384374 0.000767571 -0.028051 0.0559512 
-0.000412425 0.000823522 -0.0293752 0.0585846 
-0.0004418 0.000882106 -0.0307288 0.0612757 
-0.000472529 0.000943382 -0.0321118 0.0640243 
-0.000504641 0.00100741 -0.033524 0.0668302 
-0.000538165 0.00107424 -0.0349653 0.0696931 
-0.00057313 0.00114393 -0.0364356 0.0726126 
-0.000609566 0.00121654 -0.0379348 0.0755886 
-0.0006475 0.00129213 -0.0394627 0.0786205 
-0.000686963 0.00137075 -0.0410192 0.0817082 
-0.000727982 0.00145246 -0.0426042 0.0848513 
-0.000770587 0.00153731 -0.0442176 0.0880495 
-0.000814804 0.00162536 -0.0458591 0.0913024 
-0.000860663 0.00171666 -0.0475287 0.0946097 
-0.000908192 0.00181127 -0.0492262 0.0979711 
-0.000957418 0.00190924 -0.0509515 0.101386 
-0.00100837 0.00201063 -0.0527044 0.104854 
-0.00106107 0.00211548 -0.0544847 0.108376 
-0.00111556 0.00222386 -0.0562924 0.11195 
-0.00117185 0.00233581 -0.0581272 0.115575 
-0.00122998 0.00245139 -0.0599889 0.119253 
-0.00128997 0.00257064 -0.0618775 0.122982 
-0.00135184 0.00269362 -0.0637927 0.126762 
-0.00141564 0.00282038 -0.0657344 0.130593 
-0.00148137 0.00295098 -0.0677024 0.134473 
-0.00154907 0.00308545 -0.0696965 0.138404 
-0.00161877 0.00322385 -0.0717165 0.142383 
-0.00169049 0.00336624 -0.0737623 0.146411 
-0.00176425 0.00351265 -0.0758336 0.150488 
-0.00184008 0.00366314 -0.0779303 0.154613 
-0.00191801 0.00381775 -0.0800522 0.158785 
-0.00199807 0.00397653 -0.0821991 0.163003 
-0.00208026 0.00413954 -0.0843708 0.167269 
-0.00216464 0.0043068 -0.0865671 0.17158 
-0.0022512 0.00447838 -0.0887878 0.175937 
-0.00233999 0.00465432 -0.0910327 0.180339 
-0.00243102 0.00483466 -0.0933015 0.184785 
-0.00252432 0.00501945 -0.0955942 0.189276 
-0.00261992 0.00520872 -0.0979104 0.19381 
-0.00271783 0.00540253 -0.10025 0.198386 
-0.00281808 0.00560092 -0.102613 0.203006 
-0.00292069 0.00580392 -0.104998 0.207667 
-0.00302569 0.00601159 -0.107407 0.21237 
-0.0031331 0.00622396 -0.109837 0.217114 
-0.00324293 0.00644107 -0.112291 0.221898 
-0.00335522 0.00666297 -0.114766 0.226722 
-0.00346999 0.00688969 -0.117263 0.231585 
-0.00358725 0.00712128 -0.119781 0.236487 
-0.00370703 0.00735776 -0.122321 0.241427 
-0.00382936 0.00759919 -0.124882 0.246404 
-0.00395424 0.0078456 -0.127464 0.251419 
-0.0040817 0.00809701 -0.130067 0.25647 
-0.00421177 0.00835348 -0.13269 0.261557 
-0.00434446 0.00861504 -0.135333 0.26668 
-0.00447979 0.00888172 -0.137996 0.271837 
-0.00461779 0.00915356 -0.140679 0.277029 
-0.00475847 0.00943059 -0.143382 0.282254 
-0.00490185 0.00971284 -0.146103 0.287512 
-0.00504795 0.0100004 -0.148844 0.292802 
-0.0051968 0.0102932 -0.151603 0.298125 
-0.0053484 0.0105913 -0.154381 0.303478 
-0.00550278 0.0108948 -0.157177 0.308863 
-0.00565996 0.0112036 -0.159992 0.314277 
-0.00581995 0.0115179 -0.162824 0.319721 
-0.00598277 0.0118376 -0.165673 0.325193 
-0.00614845 0.0121628 -0.16854 0.330694 
-0.00631699 0.0124935 -0.171424 0.336223 
-0.00648841 0.0128297 -0.174324 0.341779 
-0.00666274 0.0131715 -0.177241 0.347361 
-0.00683998 0.0135189 -0.180175 0.352969 
-0.00702015 0.0138718 -0.183124 0.358602 
-0.00720328 0.0142304 -0.18609 0.36426 
-0.00738937 0.0145947 -0.18907 0.369942 
-0.00757844 0.0149646 -0.192066 0.375647 
-0.0077705 0.0153403 -0.195077 0.381375 
-0.00796558 0.0157217 -0.198103 0.387125 
-0.00816368 0.0161088 -0.201144 0.392897 
-0.00836483 0.0165017 -0.204199 0.39869 
-0.00856903 0.0169004 -0.207267 0.404503 
-0.00877629 0.0173049 -0.21035 0.410336 
-0.00898664 0.0177152 -0.213446 0.416188 
-0.00920009 0.0181314 -0.216555 0.422058 
-0.00941664 0.0185535 -0.219678 0.427946 
-0.00963632 0.0189814 -0.222813 0.433852 
-0.00985913 0.0194153 -0.225961 0.439774 
-0.0100851 0.019855 -0.229121 0.445712 
-0.0103142 0.0203007 -0.232293 0.451666 
-0.0105465 0.0207524 -0.235477 0.457635 
-0.010782 0.02121 -0.238673 0.463617 
-0.0110207 0.0216737 -0.24188 0.469614 
-0.0112625 0.0221433 -0.245098 0.475623 
-0.0115076 0.0226189 -0.248326 0.481645 
-0.011756 0.0231005 -0.251566 0.487679 
-0.0120075 0.0235882 -0.254816 0.493723 
-0.0122623 0.0240819 -0.258076 0.499779 
-0.0125204 0.0245817 -0.261345 0.505844 
-0.0127818 0.0250876 -0.264625 0.511919 
-0.0130464 0.0255995 -0.267914 0.518003 
-0.0133143 0.0261175 -0.271212 0.524095 
-0.0135855 0.0266416 -0.274519 0.530195 
-0.01386 0.0271718 -0.277835 0.536301 
-0.0141379 0.0277081 -0.281159 0.542415 
-0.014419 0.0282505 -0.284492 0.548534 
-0.0147035 0.028799 -0.287832 0.554658 
-0.0149914 0.0293537 -0.291181 0.560788 
-0.0152825 0.0299145 -0.294537 0.566921 
-0.0155771 0.0304814 -0.2979 0.573058 
-0.015875 0.0310545 -0.30127 0.579198 
-0.0161762 0.0316337 -0.304648 0.585341 
-0.0164809 0.032219 -0.308032 0.591485 
-0.0167889 0.0328105 -0.311423 0.597631 
-0.0171003 0.0334081 -0.31482 0.603778 
-0.0174152 0.0340119 -0.318223 0.609925 
-0.0177334 0.0346218 -0.321632 0.616072 
-0.018055 0.0352379 -0.325046 0.622218 
-0.0183801 0.0358601 -0.328466 0.628363 
-0.0187085 0.0364885 -0.331891 0.634506 
-0.0190404 0.037123 -0.335321 0.640646 
-0.0193757 0.0377636 -0.338756 0.646783 
-0.0197145 0.0384104 -0.342196 0.652917 
-0.0200567 0.0390633 -0.34564 0.659047 
-0.0204023 0.0397224 -0.349089 0.665173 
-0.0207514 0.0403875 -0.352541 0.671293 
-0.021104 0.0410588 -0.355997 0.677408 
-0.02146 0.0417362 -0.359457 0.683517 
-0.0218194 0.0424198 -0.36292 0.689619 
-0.0221823 0.0431094 -0.366387 0.695715 
-0.0225487 0.0438051 -0.369857 0.701802 
-0.0229186 0.0445069 -0.373329 0.707882 
-0.0232919 0.0452148 -0.376805 0.713953 
-0.0236687 0.0459287 -0.380283 0.720016 
-0.024049 0.0466488 -0.383763 0.726068 
-0.0244328 0.0473748 -0.387245 0.732111 
-0.02482 0.0481069 -0.39073 0.738143 
-0.0252107 0.0488451 -0.394216 0.744165 
-0.025605 0.0495892 -0.397704 0.750175 
-0.0260027 0.0503394 -0.401194 0.756173 
-0.0264039 0.0510956 -0.404685 0.762159 
-0.0268085 0.0518577 -0.408177 0.768133 
-0.0272167 0.0526259 -0.41167 0.774093 
-0.0276284 0.0534 -0.415164 0.780039 
-0.0280435 0.05418 -0.418658 0.785971 
-0.0284622 0.054966 -0.422154 0.791889 
-0.0288844 0.0557579 -0.425649 0.797792 
-0.02931 0.0565557 -0.429145 0.80368 
-0.0297392 0.0573593 -0.432641 0.809552 
-0.0301718 0.0581689 -0.436136 0.815407 
-0.0306079 0.0589843 -0.439632 0.821246 
-0.0310476 0.0598055 -0.443127 0.827068 
-0.0314907 0.0606326 -0.446621 0.832872 
-0.0319373 0.0614655 -0.450115 0.838659 
-0.0323874 0.0623041 -0.453609 0.844427 
-0.032841 0.0631486 -0.457101 0.850177 
-0.0332981 0.0639988 -0.460592 0.855907 
-0.0337587 0.0648547 -0.464082 0.861618 
-0.0342228 0.0657163 -0.46757 0.86731 
-0.0346904 0.0665836 -0.471057 0.87298 
-0.0351614 0.0674566 -0.474542 0.878631 
-0.035636 0.0683352 -0.478026 0.88426 
-0.036114 0.0692195 -0.481508 0.889868 
-0.0365955 0.0701093 -0.484987 0.895454 
-0.0370805 0.0710048 -0.488465 0.901018 
-0.037569 0.0719058 -0.49194 0.90656 
-0.0380609 0.0728124 -0.495413 0.912078 
-0.0385563 0.0737244 -0.498883 0.917574 
-0.0390552 0.074642 -0.502351 0.923046 
-0.0395576 0.0755651 -0.505816 0.928494 
-0.0400634 0.0764935 -0.509278 0.933917 
-0.0405726 0.0774275 -0.512737 0.939316 
-0.0410854 0.0783668 -0.516193 0.94469 
-0.0416016 0.0793115 -0.519646 0.950039 
-0.0421212 0.0802615 -0.523095 0.955362 
-0.0426443 0.0812169 -0.526541 0.960659 
-0.0431709 0.0821775 -0.529983 0.96593 
-0.0437008 0.0831435 -0.533422 0.971174 
-0.0442343 0.0841146 -0.536856 0.976391 
-0.0447711 0.085091 -0.540287 0.98158 
-0.0453114 0.0860726 -0.543714 0.986742 
-0.0458551 0.0870593 -0.547137 0.991876 
-0.0464023 0.0880512 -0.550555 0.996982 
-0.0469528 0.0890482 -0.55397 1.00206 
-0.0475068 0.0900503 -0.557379 1.00711 
-0.0480642 0.0910574 -0.560785 1.01213 
-0.0486249 0.0920695 -0.564185 1.01712 
-0.0491891 0.0930866 -0.567581 1.02208 
-0.0497567 0.0941087 -0.570972 1.027 
-0.0503277 0.0951357 -0.574358 1.0319 
-0.050902 0.0961676 -0.577739 1.03677 
-0.0514798 0.0972044 -0.581114 1.04161 
-0.0520609 0.098246 -0.584485 1.04641 
-0.0526454 0.0992924 -0.58785 1.05119 
-0.0532332 0.100344 -0.59121 1.05593 
-0.0538244 0.1014 -0.594564 1.06064 
-0.054419 0.10246 -0.597912 1.06532 
-0.0550169 0.103525 -0.601255 1.06996 
-0.0556182 0.104595 -0.604592 1.07457 
-0.0562228 0.10567 -0.607923 1.07915 
-0.0568307 0.106749 -0.611248 1.08369 
-0.0574419 0.107833 -0.614566 1.0882 
-0.0580565 0.108921 -0.617879 1.09268 
-0.0586744 0.110014 -0.621185 1.09712 
-0.0592956 0.111111 -0.624485 1.10153 
-0.05992 0.112212 -0.627778 1.1059 
-0.0605478 0.113318 -0.631065 1.11023 
-0.0611789 0.114429 -0.634345 1.11453 
-0.0618132 0.115543 -0.637618 1.1188 
-0.0624509 0.116662 -0.640884 1.12303 
-0.0630917 0.117785 -0.644143 1.12722 
-0.0637359 0.118912 -0.647395 1.13137 
-0.0643833 0.120043 -0.65064 1.13549 
-0.0650339 0.121179 -0.653878 1.13957 
-0.0656878 0.122319 -0.657108 1.14361 
-0.0663449 0.123462 -0.660331 1.14762 
-0.0670052 0.12461 -0.663546 1.15158 
-0.0676688 0.125761 -0.666754 1.15551 
-0.0683355 0.126917 -0.669954 1.1594 
-0.0690055 0.128076 -0.673146 1.16325 
-0.0696786 0.129239 -0.67633 1.16706 
-0.070355 0.130407 -0.679506 1.17083 
-0.0710345 0.131577 -0.682674 1.17456 
-0.0717171 0.132752 -0.685834 1.17825 
-0.072403 0.13393 -0.688985 1.18191 
-0.073092 0.135112 -0.692128 1.18552 
-0.0737841 0.136298 -0.695262 1.18909 
-0.0744793 0.137487 -0.698388 1.19261 
-0.0751777 0.138679 -0.701505 1.1961 
-0.0758792 0.139875 -0.704613 1.19955 
-0.0765839 0.141075 -0.707712 1.20295 
-0.0772916 0.142278 -0.710802 1.20631 
-0.0780024 0.143484 -0.713883 1.20963 
-0.0787163 0.144694 -0.716955 1.21291 
-0.0794332 0.145907 -0.720018 1.21614 
-0.0801532 0.147123 -0.723071 1.21933 
-0.0808763 0.148342 -0.726114 1.22247 
-0.0816024 0.149565 -0.729148 1.22558 
-0.0823316 0.15079 -0.732172 1.22863 
-0.0830637 0.152019 -0.735186 1.23165 
-0.0837989 0.153251 -0.73819 1.23462 
-0.0845371 0.154485 -0.741185 1.23754 
-0.0852783 0.155723 -0.744169 1.24042 
-0.0860225 0.156963 -0.747142 1.24325 
-0.0867696 0.158206 -0.750105 1.24604 
-0.0875197 0.159452 -0.753058 1.24878 
-0.0882728 0.160701 -0.756 1.25148 
-0.0890288 0.161953 -0.758931 1.25413 
-0.0897877 0.163207 -0.761852 1.25673 
-0.0905495 0.164464 -0.764761 1.25928 
-0.0913143 0.165723 -0.76766 1.26179 
-0.092082 0.166985 -0.770547 1.26425 
-0.0928525 0.168249 -0.773423 1.26666 
-0.0936259 0.169516 -0.776287 1.26903 
-0.0944022 0.170785 -0.77914 1.27134 
-0.0951814 0.172056 -0.781981 1.27361 
-0.0959633 0.17333 -0.78481 1.27582 
-0.0967482 0.174605 -0.787627 1.27799 
-0.0975358 0.175883 -0.790433 1.28011 
-0.0983262 0.177163 -0.793226 1.28218 
-0.0991194 0.178446 -0.796007 1.2842 
-0.0999154 0.17973 -0.798775 1.28616 
-0.100714 0.181016 -0.801531 1.28808 
-0.101516 0.182304 -0.804274 1.28994 
-0.10232 0.183594 -0.807004 1.29176 
-0.103127 0.184886 -0.809721 1.29352 
-0.103937 0.186179 -0.812425 1.29523 
-0.104749 0.187474 -0.815116 1.29689 
-0.105564 0.188771 -0.817794 1.2985 
-0.106382 0.19007 -0.820458 1.30005 
-0.107203 0.19137 -0.823108 1.30155 
-0.108026 0.192671 -0.825745 1.30299 
-0.108851 0.193974 -0.828367 1.30439 
-0.10968 0.195279 -0.830976 1.30573 
-0.110511 0.196585 -0.83357 1.30701 
-0.111344 0.197892 -0.83615 1.30824 
-0.11218 0.1992 -0.838716 1.30942 
-0.113019 0.200509 -0.841267 1.31054 
-0.11386 0.20182 -0.843803 1.3116 
-0.114704 0.203131 -0.846324 1.31261 
-0.115551 0.204444 -0.84883 1.31356 
-0.116399 0.205758 -0.851321 1.31446 
-0.117251 0.207072 -0.853797 1.3153 
-0.118105 0.208387 -0.856257 1.31608 
-0.118961 0.209703 -0.858701 1.3168 
-0.119819 0.21102 -0.86113 1.31747 
-0.120681 0.212338 -0.863542 1.31808 
-0.121544 0.213656 -0.865939 1.31863 
-0.12241 0.214974 -0.868319 1.31913 
-0.123278 0.216294 -0.870683 1.31956 
-0.124149 0.217613 -0.87303 1.31994 
-0.125022 0.218933 -0.87536 1.32025 
-0.125897 0.220253 -0.877673 1.32051 
-0.126775 0.221574 -0.879969 1.32071 
-0.127655 0.222894 -0.882248 1.32084 
-0.128537 0.224215 -0.88451 1.32092 
-0.129422 0.225536 -0.886754 1.32093 
-0.130309 0.226857 -0.88898 1.32089 
-0.131198 0.228178 -0.891189 1.32078 
-0.132089 0.229499 -0.893379 1.32061 
-0.132982 0.230819 -0.895551 1.32038 
-0.133878 0.23214 -0.897705 1.32008 
-0.134775 0.23346 -0.89984 1.31973 
-0.135675 0.23478 -0.901957 1.31931 
-0.136577 0.236099 -0.904054 1.31883 
-0.137481 0.237418 -0.906133 1.31828 
-0.138387 0.238736 -0.908192 1.31767 
-0.139296 0.240054 -0.910232 1.317 
-0.140206 0.241371 -0.912253 1.31626 
-0.141118 0.242687 -0.914254 1.31546 
-0.142032 0.244002 -0.916235 1.31459 
-0.142949 0.245317 -0.918195 1.31366 
-0.143867 0.246631 -0.920136 1.31266 
-0.144787 0.247943 -0.922057 1.31159 
-0.145709 0.249255 -0.923956 1.31046 
-0.146633 0.250565 -0.925836 1.30927 
-0.147559 0.251875 -0.927694 1.30801 
-0.148486 0.253183 -0.929531 1.30668 
-0.149416 0.254489 -0.931347 1.30528 
-0.150347 0.255795 -0.933142 1.30382 
-0.15128 0.257098 -0.934915 1.30228 
-0.152215 0.258401 -0.936667 1.30069 
-0.153152 0.259701 -0.938397 1.29902 
-0.15409 0.261 -0.940105 1.29728 
-0.155031 0.262298 -0.94179 1.29548 
-0.155972 0.263593 -0.943454 1.29361 
-0.156916 0.264887 -0.945095 1.29166 
-0.157861 0.266178 -0.946713 1.28965 
-0.158808 0.267468 -0.948309 1.28757 
-0.159756 0.268756 -0.949882 1.28542 
-0.160706 0.270041 -0.951431 1.2832 
-0.161657 0.271324 -0.952958 1.28091 
-0.16261 0.272605 -0.954461 1.27855 
-0.163565 0.273884 -0.955941 1.27612 
-0.164521 0.27516 -0.957397 1.27362 
-0.165478 0.276434 -0.95883 1.27105 
-0.166437 0.277705 -0.960238 1.26841 
-0.167397 0.278973 -0.961623 1.26569 
-0.168359 0.280239 -0.962983 1.26291 
-0.169322 0.281502 -0.964319 1.26005 
-0.170286 0.282762 -0.965631 1.25712 
-0.171252 0.284019 -0.966918 1.25412 
-0.172219 0.285273 -0.96818 1.25105 
-0.173187 0.286524 -0.969418 1.24791 
-0.174156 0.287772 -0.970631 1.24469 
-0.175127 0.289017 -0.971818 1.2414 
-0.176099 0.290258 -0.972981 1.23804 
-0.177072 0.291496 -0.974118 1.23461 
-0.178046 0.292731 -0.975231 1.2311 
-0.179021 0.293962 -0.976317 1.22752 
-0.179997 0.295189 -0.977378 1.22387 
-0.180975 0.296413 -0.978414 1.22014 
-0.181953 0.297633 -0.979423 1.21635 
-0.182932 0.29885 -0.980407 1.21248 
-0.183913 0.300062 -0.981365 1.20853 
-0.184894 0.301271 -0.982297 1.20452 
-0.185877 0.302475 -0.983203 1.20043 
-0.18686 0.303676 -0.984083 1.19626 
-0.187844 0.304872 -0.984937 1.19203 
-0.188829 0.306064 -0.985764 1.18772 
-0.189815 0.307252 -0.986565 1.18334 
-0.190801 0.308435 -0.98734 1.17888 
-0.191788 0.309614 -0.988088 1.17435 
-0.192777 0.310788 -0.988809 1.16975 
-0.193765 0.311958 -0.989505 1.16508 
-0.194755 0.313123 -0.990173 1.16033 
-0.195745 0.314283 -0.990815 1.15551 
-0.196736 0.315439 -0.99143 1.15062 
-0.197727 0.316589 -0.992019 1.14565 
-0.198719 0.317735 -0.992581 1.14061 
-0.199712 0.318876 -0.993116 1.1355 
-0.200705 0.320011 -0.993624 1.13032 
-0.201699 0.321141 -0.994106 1.12506 
-0.202693 0.322267 -0.99456 1.11974 
-0.203687 0.323386 -0.994988 1.11434 
-0.204682 0.324501 -0.99539 1.10886 
-0.205678 0.325609 -0.995764 1.10332 
-0.206673 0.326713 -0.996112 1.09771 
-0.207669 0.327811 -0.996433 1.09202 
-0.208666 0.328903 -0.996727 1.08626 
-0.209663 0.329989 -0.996995 1.08043 
-0.21066 0.331069 -0.997235 1.07453 
-0.211657 0.332144 -0.99745 1.06856 
-0.212654 0.333212 -0.997637 1.06252 
-0.213652 0.334275 -0.997798 1.05641 
-0.21465 0.335331 -0.997933 1.05023 
-0.215648 0.336381 -0.998041 1.04398 
-0.216646 0.337425 -0.998122 1.03766 
-0.217644 0.338463 -0.998178 1.03127 
-0.218642 0.339494 -0.998207 1.02481 
-0.21964 0.340519 -0.998209 1.01829 
-0.220638 0.341537 -0.998186 1.01169 
-0.221637 0.342549 -0.998136 1.00503 
-0.222635 0.343554 -0.998061 0.9983 
-0.223633 0.344553 -0.997959 0.991503 
-0.224631 0.345544 -0.997832 0.984638 
-0.225629 0.346529 -0.997679 0.977707 
-0.226626 0.347506 -0.9975 0.970709 
-0.227624 0.348477 -0.997296 0.963646 
-0.228621 0.349441 -0.997066 0.956516 
-0.229618 0.350397 -0.996811 0.949322 
-0.230615 0.351347 -0.996531 0.942063 
-0.231612 0.352289 -0.996225 0.934739 
-0.232608 0.353223 -0.995895 0.927351 
-0.233604 0.354151 -0.995539 0.9199 
-0.234599 0.355071 -0.995159 0.912385 
-0.235594 0.355983 -0.994755 0.904807 
-0.236589 0.356888 -0.994325 0.897167 
-0.237583 0.357785 -0.993872 0.889465 
-0.238577 0.358674 -0.993394 0.881701 
-0.239571 0.359556 -0.992892 0.873877 
-0.240564 0.36043 -0.992366 0.865991 
-0.241556 0.361296 -0.991816 0.858045 
-0.242548 0.362154 -0.991243 0.850039 
-0.243539 0.363004 -0.990646 0.841974 
-0.24453 0.363846 -0.990026 0.833851 
-0.24552 0.36468 -0.989383 0.825668 
-0.246509 0.365506 -0.988716 0.817428 
-0.247498 0.366323 -0.988027 0.809131 
-0.248486 0.367132 -0.987315 0.800776 
-0.249473 0.367933 -0.986581 0.792365 
-0.25046 0.368725 -0.985824 0.783898 
-0.251446 0.369509 -0.985045 0.775375 
-0.252431 0.370285 -0.984244 0.766798 
-0.253415 0.371051 -0.983421 0.758166 
-0.254398 0.37181 -0.982576 0.74948 
-0.255381 0.372559 -0.98171 0.740741 
-0.256363 0.3733 -0.980823 0.731948 
-0.257343 0.374032 -0.979914 0.723104 
-0.258323 0.374755 -0.978985 0.714207 
-0.259302 0.375469 -0.978035 0.705259 
-0.26028 0.376174 -0.977064 0.696261 
-0.261257 0.376871 -0.976073 0.687212 
-0.262233 0.377558 -0.975061 0.678113 
-0.263208 0.378236 -0.97403 0.668965 
-0.264182 0.378905 -0.972979 0.659768 
-0.265155 0.379565 -0.971908 0.650523 
-0.266127 0.380215 -0.970818 0.641231 
-0.267098 0.380856 -0.969708 0.631892 
-0.268068 0.381488 -0.96858 0.622506 
-0.269036 0.382111 -0.967432 0.613074 
-0.270004 0.382724 -0.966266 0.603596 
-0.27097 0.383327 -0.965082 0.594074 
-0.271935 0.383921 -0.963879 0.584508 
-0.272899 0.384506 -0.962658 0.574897 
-0.273862 0.385081 -0.961419 0.565244 
-0.274823 0.385646 -0.960163 0.555548 
-0.275783 0.386202 -0.958889 0.545809 
-0.276742 0.386747 -0.957598 0.53603 
-0.2777 0.387284 -0.95629 0.526209 
-0.278656 0.38781 -0.954965 0.516347 
-0.279611 0.388326 -0.953623 0.506446 
-0.280565 0.388833 -0.952265 0.496506 
-0.281517 0.389329 -0.95089 0.486526 
-0.282468 0.389816 -0.9495 0.476509 
-0.283417 0.390292 -0.948093 0.466453 
-0.284365 0.390759 -0.946671 0.456361 
-0.285312 0.391215 -0.945233 0.446232 
-0.286257 0.391661 -0.94378 0.436067 
-0.287201 0.392097 -0.942312 0.425866 
-0.288143 0.392523 -0.94083 0.415631 
-0.289084 0.392939 -0.939332 0.405361 
-0.290024 0.393344 -0.93782 0.395057 
-0.290961 0.393739 -0.936293 0.38472 
-0.291898 0.394124 -0.934753 0.37435 
-0.292833 0.394498 -0.933199 0.363948 
-0.293766 0.394862 -0.93163 0.353515 
-0.294697 0.395216 -0.930049 0.34305 
-0.295627 0.395559 -0.928454 0.332554 
-0.296556 0.395891 -0.926845 0.322029 
-0.297483 0.396213 -0.925224 0.311474 
-0.298408 0.396525 -0.92359 0.30089 
-0.299332 0.396826 -0.921944 0.290277 
-0.300253 0.397116 -0.920285 0.279637 
-0.301174 0.397396 -0.918614 0.268969 
-0.302092 0.397664 -0.91693 0.258274 
-0.303009 0.397923 -0.915235 0.247553 
-0.303925 0.39817 -0.913529 0.236806 
-0.304838 0.398407 -0.91181 0.226033 
-0.30575 0.398633 -0.910081 0.215236 
-0.30666 0.398848 -0.90834 0.204415 
-0.307568 0.399053 -0.906589 0.19357 
-0.308475 0.399246 -0.904826 0.182701 
-0.30938 0.399429 -0.903053 0.17181 
-0.310283 0.399601 -0.90127 0.160897 
-0.311184 0.399762 -0.899476 0.149961 
-0.312083 0.399912 -0.897672 0.139005 
-0.312981 0.400051 -0.895859 0.128028 
-0.313877 0.400179 -0.894035 0.11703 
-0.314771 0.400296 -0.892203 0.106013 
-0.315663 0.400402 -0.89036 0.0949765 
-0.316554 0.400497 -0.888509 0.0839213 
-0.317442 0.400581 -0.886648 0.0728477 
-0.318329 0.400654 -0.884779 0.0617564 
-0.319214 0.400715 -0.8829 0.0506477 
-0.320096 0.400766 -0.881013 0.0395222 
-0.320977 0.400805 -0.879118 0.0283804 
-0.321857 0.400834 -0.877214 0.0172226 
-0.322734 0.400851 -0.875303 0.00604947 
-0.323609 0.400857 -0.873383 -0.00513863 
-0.324482 0.400852 -0.871456 -0.0163412 
-0.325354 0.400836 -0.869521 -0.0275578 
-0.326223 0.400808 -0.867578 -0.0387879 
-0.327091 0.400769 -0.865628 -0.0500312 
-0.327957 0.400719 -0.863671 -0.061287 
-0.32882 0.400658 -0.861707 -0.072555 
-0.329682 0.400585 -0.859735 -0.0838348 
-0.330542 0.400502 -0.857758 -0.0951258 
-0.3314 0.400406 -0.855773 -0.106428 
-0.332255 0.4003 -0.853782 -0.11774 
-0.333109 0.400182 -0.851785 -0.129062 
-0.333961 0.400053 -0.849781 -0.140394 
-0.334811 0.399913 -0.847771 -0.151735 
-0.335658 0.399761 -0.845756 -0.163084 
-0.336504 0.399598 -0.843734 -0.174442 
-0.337348 0.399424 -0.841707 -0.185807 
-0.33819 0.399238 -0.839674 -0.19718 
-0.339029 0.399041 -0.837636 -0.208559 
-0.339867 0.398832 -0.835593 -0.219945 
-0.340703 0.398612 -0.833544 -0.231337 
-0.341536 0.398381 -0.831491 -0.242735 
-0.342368 0.398138 -0.829432 -0.254138 
-0.343197 0.397884 -0.827369 -0.265546 
-0.344024 0.397618 -0.825301 -0.276959 
-0.34485 0.397341 -0.823229 -0.288375 
-0.345673 0.397053 -0.821152 -0.299795 
-0.346494 0.396753 -0.81907 -0.311218 
-0.347313 0.396442 -0.816985 -0.322644 
-0.34813 0.396119 -0.814896 -0.334072 
-0.348945 0.395785 -0.812802 -0.345503 
-0.349758 0.39544 -0.810705 -0.356935 
-0.350569 0.395083 -0.808604 -0.368368 
-0.351377 0.394714 -0.806499 -0.379802 
-0.352184 0.394335 -0.804391 -0.391237 
-0.352988 0.393943 -0.802279 -0.402671 
-0.35379 0.393541 -0.800164 -0.414106 
